"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2014-11-25","Kongo-Kinshasa",1716,"GKV","2"
"2014-11-25","Indien",1510,"5.1","1"
"2014-11-25","Indien",1485,"5.1","1"
"2014-11-25","Indien",1470,"5.1","1"
"2014-11-25","Indien",715,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",1125,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",1250,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",1250,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",600,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",600,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",600,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",600,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",1250,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",600,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",1250,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",450,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",625,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",450,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",625,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",625,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",650,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",725,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",1875,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",700,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",700,"5.1","1"
"2014-11-26","Indien",2724,"5.1","1"
"2014-11-26","Indien",2724,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",625,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",750,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",2000,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",4410,"5.1","1"
"2014-11-26","Vereinigte Arabische Emirate",2925,"5.1","1"
"2014-11-26","Deutschland",247,"ML (GKV)","6"
"2014-11-26","Deutschland",133,"ML (GKV)","6"
"2014-11-27","Thailand",501078.24,"GKV","6"
"2014-11-27","Iran",140,"unbekannt",""
"2014-11-27","Iran",320,"unbekannt",""
"2014-11-27","Iran",102,"unbekannt",""
"2014-11-27","Iran",39,"unbekannt",""
"2014-11-27","Iran",72,"unbekannt",""
"2014-11-27","Iran",18,"unbekannt",""
"2014-11-27","Türkei",83853,"GKV","2"
"2014-11-27","Türkei",693,"GKV","3"
"2014-11-27","China",57814,"GKV","7"
"2014-11-27","Thailand",313055,"GKV","2"
"2014-11-28","China",432050,"GKV","2"
"2014-11-28","Saudi-Arabien",500,"5.1","1"
"2014-11-28","Saudi-Arabien",1200,"5.1","1"
"2014-11-28","Saudi-Arabien",1050,"5.1","1"
"2014-11-28","Saudi-Arabien",421,"5.1","1"
"2014-11-28","Saudi-Arabien",2300,"5.1","1"
"2014-11-28","Saudi-Arabien",3624,"5.1","1"
"2014-11-28","China",1890000,"GKV","2"
"2014-11-28","Vereinigte Arabische Emirate",146500,"5.1","1"
"2014-11-28","Vereinigte Arabische Emirate",123408,"5.1","1"
"2014-11-28","Vereinigte Arabische Emirate",1125,"5.1","1"
"2014-11-28","Vereinigte Arabische Emirate",1125,"5.1","1"
"2014-12-01","Deutschland",215000,"GKV","0"
"2014-12-01","Vereinigte Arabische Emirate",14750,"5.1","1"
"2014-12-01","Vereinigte Arabische Emirate",15750,"5.1","1"
"2014-12-01","Vereinigte Arabische Emirate",5250,"ML (GKV)","1"
"2014-12-01","Katar",154000,"GKV","1"
"2014-12-01","Katar",25080,"GKV","1"
"2014-12-02","Grossbritannien",57000,"GKV","0"
"2014-12-02","Ecuador",22458,"5.1","1"
"2014-12-02","China",579438,"GKV","2"
"2014-12-02","Ecuador",33687,"5.1","1"
"2014-12-02","Russland",22750.87,"GKV","2"
"2014-12-02","Katar",17340,"GKV","2"
"2014-12-02","Russland",1900,"GKV","2"
"2014-12-02","Russland",1400,"GKV","2"
"2014-12-02","Russland",2400,"GKV","2"
"2014-12-02","Russland",500,"GKV","2"
"2014-12-02","Russland",1700,"GKV","2"
"2014-12-02","Russland",945,"GKV","2"
"2014-12-02","Russland",2176,"GKV","2"
"2014-12-02","Russland",1589,"GKV","2"
"2014-12-02","Russland",575,"GKV","2"
"2014-12-02","Russland",890,"GKV","2"
"2014-12-02","Russland",3200,"GKV","2"
"2014-12-02","Russland",625,"GKV","2"
"2014-12-02","Russland",800,"GKV","2"
"2014-12-02","Russland",1000,"GKV","2"
"2014-12-02","Indien",2219.5,"GKV","5"
"2014-12-03","Frankreich",7900,"GKV","0"
"2014-12-03","USA",30000,"GKV","0"
"2014-12-03","Malaysia",3250000,"ML (GKV)","17"
"2014-12-03","Vereinigte Arabische Emirate",13940,"GKV","2"
"2014-12-03","Vereinigte Arabische Emirate",6500.5,"5.1","1"
"2014-12-03","Grossbritannien",345000,"GKV","0"
"2014-12-03","Indien",1510,"5.1","1"
"2014-12-03","Grossbritannien",327789,"GKV","2"
"2014-12-03","Russland",132742,"GKV","2"
"2014-12-03","Russland",114352,"GKV","2"
"2014-12-03","Taiwan",44503.2,"GKV","6"
"2014-12-03","Indien",89885.7,"GKV","6"
"2014-12-03","China",12375,"GKV","3"
"2014-12-03","Russland",583031,"GKV","6"
"2014-12-03","Saudi-Arabien",46500,"GKV","5"
"2014-12-03","Indien",256941,"GKV","2"
"2014-12-03","Indien",200000,"GKV","2"
"2014-12-03","Russland",70290,"GKV","2"
"2014-12-03","Russland",2875429,"GKV","2"
"2014-12-03","Russland",2800000,"GKV","2"
"2014-12-03","Russland",2800000,"GKV","2"
"2014-12-03","Indien",9350,"GKV","2"
"2014-12-04","Serbien",271000,"GKV","2"
"2014-12-04","China",516000,"GKV","2"
"2014-12-04","Kuwait",23559,"5.1","1"
"2014-12-04","Grossbritannien",4680,"ML (GKV)","10"
"2014-12-04","China",661646,"GKV","2"
"2014-12-04","China",2378,"GKV","3"
"2014-12-05","China",21650,"GKV","3"
"2014-12-05","China",6288,"5.1","1"
"2014-12-05","China",15914.4,"5.1","1"
"2014-12-05","China",1168.5,"5.1","1"
"2014-12-05","China",384792,"GKV","6"
"2014-12-05","Brasilien",288145,"GKV","2"
"2014-12-05","Singapur",315600,"GKV","2"
"2014-12-05","China",470476,"GKV","2"
"2014-12-05","Vietnam",7800,"GKV","2"
"2014-12-05","Türkei",80000,"ML (GKV)","3"
"2014-12-05","Türkei",48900,"ML (GKV)","3"
"2014-12-05","Türkei",44500,"ML (GKV)","3"
"2014-12-05","Türkei",58600,"ML (GKV)","3"
"2014-12-05","China",3237100,"GKV","2"
"2014-12-05","China",2109300,"GKV","2"
"2014-12-05","Russland",387200,"GKV","2"
"2014-12-05","China",491278,"GKV","2"
"2014-12-08","Deutschland",200000,"GKV","0"
"2014-12-08","Indonesien",1206.3,"GKV","5"
"2014-12-08","Indonesien",68.84,"GKV","5"
"2014-12-08","China",196800,"GKV","6"
"2014-12-08","China",7778.7,"GKV","2"
"2014-12-08","Deutschland",455000,"GKV","2"
"2014-12-09","Kasachstan",14553.6,"ML (GKV)","13"
"2014-12-09","Brasilien",390000,"GKV","6"
"2014-12-09","Iran",15250,"5.1","1"
"2014-12-09","China",1500,"GKV","2"
"2014-12-09","Bosnien-Herzegowina",4750,"GKV","6"
"2014-12-09","Bosnien-Herzegowina",7107,"GKV","6"
"2014-12-09","Indonesien",18147.1,"GKV","5"
"2014-12-09","Deutschland",2114,"GKV","2"
"2014-12-09","Indien",109404,"GKV","2"
"2014-12-09","Ecuador",9606.55,"ML (GKV)","10"
"2014-12-10","Weissrussland",22831,"GKV","0"
"2014-12-10","China",15258.4,"GKV","5"
"2014-12-10","Katar",26435,"GKV","2"
"2014-12-10","Indien",15400,"5.1","1"
"2014-12-10","Ukraine",2293.6,"GKV","0"
"2014-12-10","Ukraine",34282,"GKV","0"
"2014-12-10","China",67900,"GKV","2"
"2014-12-10","Indien",13965,"5.1","1"
"2014-12-10","Indien",6892,"5.1","1"
"2014-12-10","Vereinigte Arabische Emirate",6650,"5.1","1"
"2014-12-10","Vereinigte Arabische Emirate",1700,"5.1","1"
"2014-12-11","Indien",7186,"5.1","1"
"2014-12-11","Indien",9180,"GKV","1"
"2014-12-11","China",887850,"GKV","3"
"2014-12-11","China",18020,"GKV","3"
"2014-12-11","Russland",290340,"GKV","2"
"2014-12-11","Kanada",700,"5.1","1"
"2014-12-11","Kanada",450,"5.1","1"
"2014-12-11","Kanada",250,"5.1","1"
"2014-12-11","Kanada",5000,"5.1","1"
"2014-12-11","Kanada",300,"5.1","1"
"2014-12-11","Kanada",350,"5.1","1"
"2014-12-11","Kanada",7050,"5.1","1"
"2014-12-11","Kanada",2200,"5.1","1"
"2014-12-11","Kanada",7050,"5.1","1"
"2014-12-11","Kanada",600,"5.1","1"
"2014-12-11","Kanada",600,"5.1","1"
"2014-12-11","Kanada",3200,"5.1","1"
"2014-12-11","Kanada",400,"5.1","1"
"2014-12-11","Kanada",2200,"5.1","1"
"2014-12-12","Litauen",308772.56,"GKV","6"
"2014-12-12","Trinidad und Tobago",558739,"GKV","9"
"2014-12-12","USA",42897.78,"ML (GKV)","11"
"2014-12-12","USA",250,"ChKV","0"
"2014-12-12","Indien",2940,"5.1","1"
"2014-12-12","China",184934,"GKV","2"
"2014-12-12","Italien",447134,"GKV","2"
"2014-12-12","Kolumbien",12046,"5.1","1"
"2014-12-12","Ukraine",1172574,"GKV","2"
"2014-12-12","USA",27478.65,"ML (GKV)","11"
"2014-12-12","Deutschland",4207,"GKV","2"
"2014-12-12","Italien",289492,"GKV","2"
"2014-12-12","Frankreich",368204,"GKV","2"
"2014-12-12","Deutschland",215512,"GKV","7"
"2014-12-12","Russland",18752000,"ML (GKV)","17"
"2014-12-12","Russland",18318000,"ML (GKV)","17"
"2014-12-15","Thailand",2000000,"ML (GKV)","10"
"2014-12-15","Thailand",12000000,"ML (GKV)","10"
"2014-12-15","Thailand",1000000,"ML (GKV)","22"
"2014-12-15","Thailand",1,"ML (GKV)","21"
"2014-12-15","Indien",400000,"ML (GKV)","10"
"2014-12-15","Indien",135100000,"ML (GKV)","10"
"2014-12-15","Indien",20820000,"ML (GKV)","14"
"2014-12-15","Indien",200000,"ML (GKV)","22"
"2014-12-15","Ungarn",205000,"GKV","2"
"2014-12-15","Taiwan",473006,"GKV","6"
"2014-12-16","Deutschland",1373.97,"ML (GKV)","2"
"2014-12-16","Taiwan",467201,"GKV","6"
"2014-12-16","Hong Kong",62370,"GKV","3"
"2014-12-16","Israel",301648,"GKV","2"
"2014-12-16","China",121375,"GKV","2"
"2014-12-16","Kanada",1000,"5.1","1"
"2014-12-16","Kanada",50,"5.1","1"
"2014-12-16","Kanada",100,"5.1","1"
"2014-12-16","Kanada",400,"5.1","1"
"2014-12-16","Kanada",2200,"5.1","1"
"2014-12-16","China",57524,"GKV","7"
"2014-12-16","Bahrain",1900,"5.1","1"
"2014-12-16","Bahrain",6747,"5.1","1"
"2014-12-16","Bahrain",1250,"5.1","1"
"2014-12-16","Bahrain",5298,"5.1","1"
"2014-12-16","Bahrain",350,"5.1","1"
"2014-12-16","Bahrain",4644,"5.1","1"
"2014-12-17","Katar",171998.4,"ML (GKV)","13"
"2014-12-17","Katar",70000000,"ML (GKV)","14"
"2014-12-17","Katar",275000000,"ML (GKV)","10"
"2014-12-17","Katar",1,"ML (GKV)","22"
"2014-12-17","Katar",1,"ML (GKV)","21"
"2014-12-17","China",225225,"GKV","3"
"2014-12-17","Hong Kong",495000,"GKV","3"
"2014-12-17","Aserbaidschan",78638,"GKV","6"
"2014-12-17","Aserbaidschan",157275,"GKV","6"
"2014-12-17","Pakistan",538025.1,"GKV","5"
"2014-12-17","China",410000,"GKV","2"
"2014-12-17","Taiwan",263248,"GKV","2"
"2014-12-17","Indien",11250,"GKV","5"
"2014-12-17","Taiwan",235950,"GKV","6"
"2014-12-17","Russland",2038681.4,"GKV","2"
"2014-12-18","China",53360,"GKV","3"
"2014-12-18","China",1022972.7,"GKV","6"
"2014-12-18","China",1639671,"GKV","6"
"2014-12-18","China",1280000,"GKV","2"
"2014-12-18","China",900000,"GKV","2"
"2014-12-18","China",111761.4,"GKV","7"
"2014-12-18","Deutschland",15900,"GKV","1"
"2014-12-18","Israel",2475,"GKV","1"
"2014-12-18","Iran",35,"unbekannt",""
"2014-12-18","Vereinigte Arabische Emirate",575,"5.1","1"
"2014-12-18","Vereinigte Arabische Emirate",550,"5.1","1"
"2014-12-18","Vereinigte Arabische Emirate",2500,"5.1","1"
"2014-12-18","Vereinigte Arabische Emirate",1000,"5.1","1"
"2014-12-18","Vereinigte Arabische Emirate",1000,"5.1","1"
"2014-12-18","Vereinigte Arabische Emirate",500,"5.1","1"
"2014-12-18","Deutschland",1094,"GKV","0"
"2014-12-19","China",62080,"GKV","6"
"2014-12-19","Tunesien",30450,"ML (GKV)","10"
"2014-12-19","Algerien",102805,"GKV","3"
"2014-12-19","Saudi-Arabien",1355.25,"5.1","1"
"2014-12-19","Saudi-Arabien",1608.75,"5.1","1"
"2014-12-19","Myanmar",13860,"5.1","1"
"2014-12-19","Myanmar",11560.5,"5.1","1"
"2014-12-19","Myanmar",15435,"5.1","1"
"2014-12-19","China",282528,"GKV","3"
"2014-12-19","Russland",18800,"GKV","5"
"2014-12-19","Russland",48630,"GKV","5"
"2014-12-19","Russland",54605,"GKV","5"
"2014-12-19","Russland",210,"GKV","1"
"2014-12-19","Russland",690000,"GKV","7"
"2014-12-19","USA",50,"5.1","1"
"2014-12-19","China",57814,"GKV","7"
"2014-12-22","Russland",12878,"GKV","6"
"2014-12-22","Kuwait",146750,"GKV","5"
"2014-12-22","Kuwait",139104,"GKV","5"
"2014-12-22","Kuwait",119520,"GKV","5"
"2014-12-22","Indien",680000,"GKV","2"
"2014-12-23","Katar",28845.8,"GKV","7"
"2014-12-29","Saudi-Arabien",4590,"5.1","1"
"2014-12-29","China",5600,"GKV","6"
"2014-12-29","China",32000,"GKV","6"
"2014-12-29","China",698000,"GKV","6"
"2014-12-29","USA",1027,"5.1","1"
"2014-12-30","Kanada",4150,"5.1","1"
"2014-12-30","Kanada",1100,"5.1","1"
"2014-12-30","Kanada",50,"5.1","1"
"2014-12-30","Ukraine",1340025,"GKV","2"
"2014-12-30","Ukraine",556541,"GKV","2"
"2014-12-31","Russland",469277,"GKV","2"
"2014-12-31","Iran",49.4,"unbekannt",""
"2014-12-31","Iran",8.45,"unbekannt",""
"2014-12-31","Iran",37.05,"unbekannt",""
"2014-12-31","Iran",88.4,"unbekannt",""
"2014-12-31","Iran",39,"unbekannt",""
"2014-12-31","Iran",8.45,"unbekannt",""
"2012-03-22","Iran",1790,"unbekannt",""
"2012-05-25","China",550000,"GKV","0"
"2013-02-25","Gabun",650,"5.1","1"
"2013-02-25","Gabun",4200,"5.1","1"
"2012-01-20","USA",158000,"GKV","0"
"2012-01-20","USA",2000000,"GKV","0"
"2012-01-20","USA",45000,"GKV","0"
"2012-01-20","China",54020,"GKV","6"
"2012-01-05","Kenia",159700,"GKV","5"
"2012-01-05","Indien",18752,"GKV","1"
"2012-01-04","China",492552,"GKV","2"
"2012-01-04","China",341164,"GKV","2"
"2012-01-04","Thailand",7616,"5.1","1"
"2012-01-04","Thailand",6241,"5.1","1"
"2012-01-04","Thailand",1174,"5.1","1"
"2012-01-04","Thailand",2156,"5.1","1"
"2012-01-04","Türkei",150900,"ML (GKV)","18"
"2012-01-05","Taiwan",24000,"GKV","2"
"2012-01-05","Indien",370296,"GKV","2"
"2012-01-05","Serbien",7200,"GKV","2"
"2012-01-05","Indien",6037,"ML (GKV)","4"
"2012-01-05","Rumänien",7830,"GKV","2"
"2012-01-06","China",215987,"GKV","2"
"2012-01-06","China",234736,"GKV","2"
"2012-01-06","Brasilien",69900,"GKV","2"
"2012-01-06","Brasilien",139800,"GKV","2"
"2012-01-06","Slowenien",231815,"GKV","2"
"2012-01-09","Marokko",420000,"5.2","2"
"2012-01-09","China",2145000,"GKV","7"
"2012-01-09","Hong Kong",36580,"GKV","3"
"2012-01-09","China",5800,"GKV","3"
"2012-01-09","China",653000,"GKV","2"
"2012-01-09","China",731500,"GKV","2"
"2012-01-10","Russland",5430,"ML (GKV)","1"
"2012-01-10","Russland",5055,"ML (GKV)","1"
"2012-01-10","Russland",6738,"ML (GKV)","1"
"2012-01-10","Saudi-Arabien",23200,"GKV","6"
"2012-01-10","Hong Kong",7800,"GKV","3"
"2012-01-11","Russland",251762,"GKV","2"
"2012-01-11","China",8010,"GKV","3"
"2012-01-11","Russland",599180,"GKV","2"
"2012-01-12","Russland",3080716,"GKV","2"
"2012-01-12","Russland",2160000,"GKV","2"
"2012-01-12","Russland",451493,"GKV","2"
"2012-01-12","Russland",451493,"GKV","2"
"2012-01-12","China",8200,"GKV","3"
"2012-01-12","Thailand",54500,"ML (GKV)","11"
"2012-01-12","Hong Kong",414000,"GKV","3"
"2012-01-12","Hong Kong",165600,"GKV","3"
"2012-01-12","USA",46000,"5.1","1"
"2012-01-13","China",151596,"GKV","7"
"2012-01-13","Indien",50244,"GKV","3"
"2012-01-13","Ungarn",4000,"ML (GKV)","16"
"2012-01-13","Marokko",151596,"GKV","7"
"2012-01-13","Marokko",151596,"GKV","7"
"2012-01-16","Israel",8682,"GKV","3"
"2012-01-16","China",63720,"GKV","2"
"2012-01-16","Israel",25672,"GKV","7"
"2012-01-16","Pakistan",1608000,"unbekannt",""
"2012-01-16","Iran",10738,"unbekannt",""
"2012-01-16","Hong Kong",202500,"GKV","3"
"2012-01-17","Südafrika",13500,"GKV","6"
"2012-01-17","Lettland",374873,"GKV","2"
"2012-01-17","China",227347,"GKV","2"
"2012-01-17","China",170318,"GKV","2"
"2012-01-17","China",202775,"GKV","2"
"2012-01-17","China",149463,"GKV","2"
"2012-01-17","Weissrussland",385486,"GKV","2"
"2012-01-17","Weissrussland",603045,"GKV","2"
"2012-01-17","China",660000,"GKV","2"
"2012-01-17","Katar",1200,"GKV","1"
"2012-01-17","Indien",477,"5.1","1"
"2012-01-17","Indien",169,"5.1","1"
"2012-01-17","Indien",450,"5.1","1"
"2012-01-17","Russland",100967,"GKV","2"
"2012-01-17","Russland",246559,"GKV","2"
"2012-01-18","Indonesien",27900,"GKV","3"
"2012-01-18","China",253000,"GKV","2"
"2012-01-18","Neuseeland",18000,"ML (GKV)","5"
"2012-01-17","Iran",2490,"unbekannt",""
"2012-01-18","China",2100,"GKV","2"
"2012-01-18","China",7050,"GKV","2"
"2012-01-18","China",7000,"GKV","2"
"2012-01-24","Brasilien",52360,"ML (GKV)","4"
"2012-01-18","Russland",238965,"GKV","2"
"2012-01-18","Russland",214768,"GKV","2"
"2012-01-19","Schweden",18455,"ML (GKV)","4"
"2012-01-19","China",580000,"GKV","2"
"2012-01-19","Singapur",230000,"GKV","2"
"2012-01-23","Weissrussland",26104,"5.1","1"
"2012-01-27","Kenia",170120,"GKV","5"
"2012-01-23","Kasachstan",95544,"ML (GKV)","1"
"2012-01-19","Peru",15730,"GKV","5"
"2012-01-19","Frankreich",790,"5.1","1"
"2012-01-20","Russland",27000,"GKV","1"
"2012-01-20","Russland",106250,"GKV","1"
"2012-01-20","Serbien",5500,"GKV","2"
"2012-01-20","Ukraine",6900,"GKV","2"
"2012-01-20","Indien",252656,"GKV","2"
"2012-01-20","Russland",652715,"GKV","2"
"2012-01-20","Mongolei",7286,"ML (GKV)","1"
"2012-01-20","Slowakei",180000,"GKV","6"
"2012-01-23","Russland",276070,"GKV","2"
"2012-01-24","Hong Kong",740000,"GKV","2"
"2012-01-23","Niederlande",6000,"GKV","0"
"2012-01-23","China",5615,"GKV","2"
"2012-01-23","Israel",659280,"GKV","6"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",162,"GKV","1"
"2012-01-23","Deutschland",132,"GKV","1"
"2012-01-23","Frankreich",82,"GKV","1"
"2012-01-24","Türkei",23800,"ML (GKV)","18"
"2012-01-24","Hong Kong",15900,"GKV","3"
"2012-01-24","Hong Kong",211000,"GKV","3"
"2012-01-24","Hong Kong",79200,"GKV","3"
"2012-01-24","Malaysia",21115,"GKV","5"
"2012-01-24","Russland",180000,"GKV","6"
"2012-01-25","Taiwan",725000,"GKV","2"
"2012-01-25","Vereinigte Arabische Emirate",10040,"GKV","6"
"2012-01-25","Singapur",321173,"GKV","2"
"2012-01-25","China",182065,"GKV","2"
"2012-01-25","China",90000,"GKV","3"
"2012-01-25","China",54450,"GKV","3"
"2012-01-25","Russland",1547500,"GKV","2"
"2012-01-25","Südafrika",151596,"GKV","7"
"2012-01-25","China",3399,"GKV","2"
"2012-01-26","Türkei",16800,"GKV","2"
"2012-01-26","Südafrika",17150,"ML (GKV)","18"
"2012-01-26","Südafrika",3200,"ML (GKV)","18"
"2012-01-26","Slowakei",368636,"GKV","2"
"2012-01-26","Israel",1,"GKV","3"
"2012-01-26","Russland",16215,"5.1","1"
"2012-01-26","China",201715,"GKV","2"
"2012-01-26","Israel",6997,"GKV","3"
"2012-01-26","Israel",6630,"GKV","3"
"2012-01-26","Singapur",2850,"GKV","1"
"2012-01-26","Brasilien",169371,"GKV","6"
"2012-01-27","Russland",122070,"GKV","2"
"2012-01-27","Russland",492090,"GKV","2"
"2012-01-27","Russland",183219,"GKV","2"
"2012-01-27","Russland",291619,"GKV","2"
"2012-01-27","China",1780000,"GKV","2"
"2012-01-27","China",1,"GKV","2"
"2012-01-27","Chile",4246,"GKV","2"
"2012-01-27","Chile",1934,"GKV","2"
"2012-01-27","Hong Kong",6980,"GKV","5"
"2012-01-27","China",117036,"GKV","5"
"2012-01-27","China",53780,"GKV","5"
"2012-01-27","China",51014,"GKV","5"
"2012-01-30","Deutschland",51060,"GKV","0"
"2012-01-30","Russland",180000,"GKV","6"
"2012-01-30","Brasilien",217978,"GKV","2"
"2012-01-30","Brasilien",163440,"GKV","2"
"2012-01-30","Brasilien",170248,"GKV","2"
"2012-01-30","Russland",19300,"ML (GKV)","1"
"2012-01-30","Tunesien",13047,"ChKV","0"
"2012-01-30","Aserbaidschan",16480,"GKV","6"
"2012-01-30","China",687652,"GKV","2"
"2012-01-30","Russland",151596,"GKV","7"
"2012-01-30","Kuba",12615,"GKV","2"
"2012-01-31","Grossbritannien",6450,"GKV","1"
"2012-01-31","Singapur",1068,"5.1","1"
"2012-01-31","Brasilien",27380,"ML (GKV)","11"
"2012-01-31","Brasilien",48370,"ML (GKV)","11"
"2012-02-01","Russland",2236764,"GKV","2"
"2012-02-01","Kolumbien",2535,"5.1","1"
"2012-02-01","Kolumbien",17250,"5.1","1"
"2012-02-02","Kenia",49800,"ML (GKV)","4"
"2012-02-02","Kenia",15800,"ML (GKV)","4"
"2012-02-02","Dänemark",7480,"GKV","1"
"2012-02-02","Dänemark",500,"GKV","1"
"2012-02-02","Südafrika",14022,"GKV","2"
"2012-02-02","Chile",32912,"GKV","2"
"2012-02-02","Iran",1278,"unbekannt",""
"2012-02-02","Schweden",6283,"ML (GKV)","4"
"2012-02-03","USA",89,"ML (GKV)","6"
"2012-02-03","USA",2889,"ML (GKV)","6"
"2012-02-03","Malta",16000,"GKV","5"
"2012-02-03","Indien",1140000,"GKV","2"
"2012-02-03","Russland",64735,"GKV","2"
"2012-02-03","Russland",202214,"GKV","2"
"2012-02-06","Indien",61440,"GKV","5"
"2012-02-06","Indien",122880,"GKV","5"
"2012-02-06","Indien",30720,"GKV","5"
"2012-02-06","Pakistan",55187,"GKV","3"
"2012-02-06","Deutschland",800,"5.1","1"
"2012-02-06","Saudi-Arabien",8000,"GKV","6"
"2012-02-07","Deutschland",3248,"5.1","1"
"2012-02-07","China",370688,"GKV","2"
"2012-02-07","China",217089,"GKV","2"
"2012-02-07","China",247227,"GKV","2"
"2012-02-07","China",161681,"GKV","2"
"2012-02-08","Südafrika",23200,"GKV","6"
"2012-02-09","Deutschland",10900,"GKV","0"
"2012-02-10","China",3858000,"GKV","2"
"2012-02-08","Oman",16811,"GKV","5"
"2012-02-09","Taiwan",204694,"GKV","2"
"2012-02-09","Elfenbeinküste",2725,"GKV","2"
"2012-02-09","Russland",587520,"GKV","6"
"2012-02-16","Kasachstan",2313,"5.1","1"
"2012-02-09","Vereinigte Arabische Emirate",3500,"GKV","5"
"2012-02-10","Südafrika",1179,"GKV","2"
"2012-02-10","Russland",6358,"GKV","2"
"2012-02-10","Deutschland",1755,"ML (GKV)","6"
"2012-02-10","Deutschland",1755,"ML (GKV)","6"
"2012-02-13","Taiwan",16000,"GKV","5"
"2012-02-13","Israel",740000,"GKV","2"
"2012-02-13","Slowenien",7244,"GKV","6"
"2012-02-13","Hong Kong",36500,"GKV","3"
"2012-02-13","Indien",155605,"GKV","2"
"2012-02-13","Taiwan",5256,"GKV","1"
"2012-02-13","Oman",69712,"GKV","5"
"2012-02-13","Hong Kong",89100,"GKV","3"
"2012-02-13","Israel",148750,"GKV","2"
"2012-02-13","Israel",304500,"GKV","2"
